Year,Month,DayofMonth,DayofWeek,ActualDepTime,ScheduledDepTime,ActualArrTime,ScheduledArrTime,Carrier,FlightNum,TailNum,ActualTotalTime,ScheduledTotalTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,ColY,ColZ,ColAA,ColAB,ColAC
2008,1,5,6,1108,1040,1431,1410,WN,1847,N293,143,150,129,21,28,MDW,TPA,997,4,10,0,,0,21,0,0,0,0
2008,1,5,6,1106,1105,1345,1350,WN,280,N400WN,219,225,205,-5,1,MDW,TUS,1440,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1928,1845,2210,2130,WN,422,N786SW,222,225,209,40,43,MDW,TUS,1440,3,10,0,,0,32,0,0,0,8
2008,1,5,6,1157,1150,1327,1325,WN,145,N621SW,90,95,70,2,7,MHT,BWI,377,9,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,722,720,842,855,WN,420,N439WN,80,95,66,-13,2,MHT,BWI,377,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1913,1900,2040,2035,WN,435,N482WN,87,95,74,5,13,MHT,BWI,377,3,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1149,1010,1323,1145,WN,1061,N485WN,94,95,68,98,99,MHT,BWI,377,14,12,0,,0,98,0,0,0,0
2008,1,5,6,828,830,951,1000,WN,2149,N640SW,83,90,70,-9,-2,MHT,BWI,377,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1558,1445,1719,1620,WN,2437,N624SW,81,95,68,59,73,MHT,BWI,377,4,9,0,,0,57,0,0,0,2
2008,1,5,6,1808,1715,1936,1850,WN,2611,N396SW,88,95,74,46,53,MHT,BWI,377,3,11,0,,0,39,0,0,0,7
2008,1,5,6,1640,1555,1809,1730,WN,3226,N246LV,89,95,75,39,45,MHT,BWI,377,2,12,0,,0,39,0,0,0,0
2008,1,5,6,1359,1305,1521,1435,WN,3691,N732SW,82,90,71,46,54,MHT,BWI,377,3,8,0,,0,37,0,0,0,9
2008,1,5,6,822,645,1134,950,WN,2719,N798SW,372,365,344,104,97,MHT,LAS,2356,19,9,0,,0,97,0,7,0,0
2008,1,5,6,646,645,1011,1010,WN,328,N272WN,205,205,154,1,1,MHT,MCO,1142,40,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1326,1135,1627,1500,WN,976,N250WN,181,205,166,87,111,MHT,MCO,1142,6,9,0,,0,80,0,0,0,7
2008,1,5,6,944,940,1240,1305,WN,1933,N226WN,176,205,158,-25,4,MHT,MCO,1142,5,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1658,1650,1957,2010,WN,2213,N741SA,179,200,167,-13,8,MHT,MCO,1142,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2150,2115,49,30,WN,3680,N295WN,179,195,166,19,35,MHT,MCO,1142,4,9,0,,0,2,0,0,0,17
2008,1,5,6,956,945,1130,1120,WN,923,N635SW,154,155,143,10,11,MHT,MDW,838,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1833,1750,2008,1925,WN,2888,N344SW,155,155,135,43,43,MHT,MDW,838,8,12,0,,0,32,0,0,0,11
2008,1,5,6,1500,1410,1633,1545,WN,2900,N462WN,153,155,139,48,50,MHT,MDW,838,3,11,0,,0,48,0,0,0,0
2008,1,5,6,2014,1900,2123,2030,WN,226,N235WN,69,90,60,53,74,MHT,PHL,290,3,6,0,,0,53,0,0,0,0
2008,1,5,6,1413,1410,1527,1535,WN,301,N383SW,74,85,62,-8,3,MHT,PHL,290,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1644,1630,1759,1800,WN,312,N647SW,75,90,61,-1,14,MHT,PHL,290,4,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,920,920,1038,1045,WN,2463,N772SW,78,85,66,-7,0,MHT,PHL,290,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1733,1635,2114,2030,WN,1033,N239WN,341,355,326,44,58,MHT,PHX,2279,4,11,0,,0,44,0,0,0,0
2008,1,5,6,755,755,1057,1125,WN,3241,N718SW,182,210,169,-28,0,MHT,TPA,1204,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1423,1350,1735,1725,WN,3516,N220WN,192,215,176,10,33,MHT,TPA,1204,4,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1946,1920,2039,2035,WN,41,N701GS,53,75,49,4,26,MSY,BHM,321,2,2,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1122,1120,1226,1235,WN,521,N365SW,64,75,50,-9,2,MSY,BHM,321,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,755,800,851,915,WN,1317,N483WN,56,75,47,-24,-5,MSY,BHM,321,2,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1620,1615,1743,1740,WN,762,N736SA,83,85,66,3,5,MSY,BNA,471,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,731,735,849,855,WN,3676,N507SW,78,80,66,-6,-4,MSY,BNA,471,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,903,825,1220,1140,WN,432,N606SW,137,135,124,40,38,MSY,BWI,998,3,10,0,,0,35,0,2,0,3
2008,1,5,6,833,830,959,955,WN,158,N398SW,86,85,72,4,3,MSY,DAL,437,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1743,1745,1901,1910,WN,426,N656SW,78,85,67,-9,-2,MSY,DAL,437,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1501,1505,1624,1630,WN,1936,N694SW,83,85,71,-6,-4,MSY,DAL,437,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1200,1200,1326,1325,WN,2101,N444WN,86,85,72,1,0,MSY,DAL,437,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2054,2035,2214,2200,WN,3134,N266WN,80,85,68,14,19,MSY,DAL,437,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1209,1205,1449,1445,WN,1194,N269WN,100,100,88,4,4,MSY,FLL,673,5,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,737,740,838,850,WN,253,N511SW,61,70,52,-12,-3,MSY,HOU,303,4,5,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1928,1930,2030,2040,WN,570,N515SW,62,70,50,-10,-2,MSY,HOU,303,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1132,1135,1236,1245,WN,689,N717SA,64,70,52,-9,-3,MSY,HOU,303,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1357,1355,1504,1505,WN,854,N468WN,67,70,52,-1,2,MSY,HOU,303,4,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1645,1645,1751,1755,WN,1192,N734SA,66,70,52,-4,0,MSY,HOU,303,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,943,945,1049,1055,WN,1343,N527SW,66,70,53,-6,-2,MSY,HOU,303,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,901,905,1005,1015,WN,2089,N522SW,64,70,56,-10,-4,MSY,HOU,303,3,5,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1540,1540,1642,1650,WN,3321,N770SA,62,70,47,-8,0,MSY,HOU,303,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,822,820,1014,1020,WN,791,N219WN,232,240,216,-6,2,MSY,LAS,1501,7,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1648,1635,1842,1835,WN,1254,N778SW,234,240,219,7,13,MSY,LAS,1501,7,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2020,2020,2242,2255,WN,117,N314SW,82,95,71,-13,0,MSY,MCO,550,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1358,1400,1629,1640,WN,1170,N614SW,91,100,75,-11,-2,MSY,MCO,550,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,620,625,851,905,WN,2361,N311SW,91,100,80,-14,-5,MSY,MCO,550,5,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1147,1145,1418,1425,WN,3067,N385SW,91,100,77,-7,2,MSY,MCO,550,6,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1736,1645,1939,1855,WN,714,N769SW,123,130,112,44,51,MSY,MDW,825,5,6,0,,0,6,0,0,0,38
2008,1,5,6,1231,1230,1453,1510,WN,169,N550WN,202,220,185,-17,1,MSY,PHX,1301,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1636,1610,1855,1830,WN,85,N309SW,79,80,66,25,26,MSY,TPA,487,4,9,0,,0,5,0,0,0,20
2008,1,5,6,1314,1240,1532,1505,WN,788,N767SW,78,85,66,27,34,MSY,TPA,487,3,9,0,,0,0,0,0,0,27
2008,1,5,6,624,630,840,855,WN,806,N455WN,76,85,63,-15,-6,MSY,TPA,487,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1101,1055,1359,1410,WN,45,N409WN,118,135,103,-11,6,OAK,ABQ,889,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,700,700,958,1015,WN,406,N346SW,118,135,105,-17,0,OAK,ABQ,889,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1954,1920,2252,2230,WN,527,N777QC,118,130,103,22,34,OAK,ABQ,889,4,11,0,,0,8,0,0,0,14
2008,1,5,6,1243,1120,1856,1730,WN,882,N729SW,253,250,235,86,83,OAK,BNA,1959,4,14,0,,0,54,0,3,0,29
2008,1,5,6,1025,1010,1239,1240,WN,783,N789SW,74,90,63,-1,15,OAK,BOI,511,2,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2038,1935,2258,2200,WN,2612,N746SW,80,85,64,58,63,OAK,BOI,511,4,12,0,,0,14,0,0,0,44
2008,1,5,6,NA,1615,NA,1720,WN,346,,NA,65,NA,NA,NA,OAK,BUR,325,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,5,6,2013,1855,2114,2000,WN,444,N280WN,61,65,44,74,78,OAK,BUR,325,3,14,0,,0,9,0,0,0,65
2008,1,5,6,1518,1445,1620,1550,WN,481,N679AA,62,65,46,30,33,OAK,BUR,325,2,14,0,,0,8,0,0,0,22
2008,1,5,6,1201,1135,1345,1240,WN,891,N206WN,104,65,51,65,26,OAK,BUR,325,2,51,0,,0,1,0,39,0,25
2008,1,5,6,924,930,1032,1035,WN,1171,N280WN,68,65,47,-3,-6,OAK,BUR,325,8,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1743,1705,1840,1810,WN,1219,N391SW,57,65,45,30,38,OAK,BUR,325,2,10,0,,0,29,0,0,0,1
2008,1,5,6,1630,1520,1726,1625,WN,1311,N329SW,56,65,46,61,70,OAK,BUR,325,2,8,0,,0,12,0,0,0,49
2008,1,5,6,1339,1310,1442,1415,WN,2283,N343SW,63,65,48,27,29,OAK,BUR,325,7,8,0,,0,0,0,7,0,20
2008,1,5,6,1040,1035,1144,1140,WN,2459,N674AA,64,65,48,4,5,OAK,BUR,325,2,14,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,NA,1750,NA,1855,WN,2550,,NA,65,NA,NA,NA,OAK,BUR,325,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,5,6,1351,1220,1504,1325,WN,2614,N336SW,73,65,49,99,91,OAK,BUR,325,12,12,0,,0,8,0,8,0,83
2008,1,5,6,2204,1930,2306,2035,WN,2732,N218WN,62,65,46,151,154,OAK,BUR,325,2,14,0,,0,1,0,0,0,150
2008,1,5,6,855,855,1005,1000,WN,3581,N403WN,70,65,46,5,0,OAK,BUR,325,2,22,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,800,805,902,910,WN,3772,N466WN,62,65,46,-8,-5,OAK,BUR,325,5,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1452,1310,1756,1635,WN,494,N222WN,124,145,108,81,102,OAK,DEN,957,5,11,0,,0,63,0,0,0,18
2008,1,5,6,1737,1650,2053,2015,WN,497,N407WN,136,145,109,38,47,OAK,DEN,957,18,9,0,,0,5,0,0,0,33
2008,1,5,6,2150,1910,48,2235,WN,1426,N718SW,118,145,106,133,160,OAK,DEN,957,6,6,0,,0,133,0,0,0,0
2008,1,5,6,1025,1015,1332,1340,WN,1760,N315SW,127,145,110,-8,10,OAK,DEN,957,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,929,930,1119,1130,WN,465,N484WN,110,120,91,-11,-1,OAK,GEG,723,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2032,1940,2224,2140,WN,854,N468WN,112,120,95,44,52,OAK,GEG,723,5,12,0,,0,30,0,0,0,14
2008,1,5,6,1708,1520,2235,2100,WN,78,N704SW,207,220,194,95,108,OAK,HOU,1642,4,9,0,,0,21,0,0,0,74
2008,1,5,6,1142,1050,1719,1630,WN,506,N453WN,217,220,194,49,52,OAK,HOU,1642,4,19,0,,0,8,0,0,0,41
2008,1,5,6,1601,1500,1732,1625,WN,302,N724SW,91,85,57,67,61,OAK,LAS,407,22,12,0,,0,15,0,6,0,46
2008,1,5,6,655,655,802,820,WN,307,N374SW,67,85,54,-18,0,OAK,LAS,407,4,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1400,1245,1524,1410,WN,500,N219WN,84,85,66,74,75,OAK,LAS,407,3,15,0,,0,0,40,0,0,34
2008,1,5,6,850,840,1011,1005,WN,742,N663SW,81,85,57,6,10,OAK,LAS,407,5,19,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1011,1010,1146,1135,WN,752,N671SW,95,85,64,11,1,OAK,LAS,407,19,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2105,1945,2230,2105,WN,890,N491WN,85,80,59,85,80,OAK,LAS,407,13,13,0,,0,16,0,5,0,64
2008,1,5,6,1423,1355,1549,1520,WN,1585,N291WN,86,85,67,29,28,OAK,LAS,407,5,14,0,,0,13,0,1,0,15
2008,1,5,6,1312,1125,1433,1250,WN,1918,N749SW,81,85,68,103,107,OAK,LAS,407,4,9,0,,0,0,76,0,0,27
2008,1,5,6,625,625,735,750,WN,2448,N204WN,70,85,53,-15,0,OAK,LAS,407,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1603,1540,1723,1705,WN,2632,N439WN,80,85,63,18,23,OAK,LAS,407,5,12,0,,0,9,0,0,0,9
2008,1,5,6,1732,1630,1847,1755,WN,3327,N419WN,75,85,57,52,62,OAK,LAS,407,6,12,0,,0,44,0,0,0,8
2008,1,5,6,1859,1745,2018,1910,WN,3940,N421LV,79,85,62,68,74,OAK,LAS,407,8,9,0,,0,48,0,0,0,20
2008,1,5,6,1227,1200,1349,1315,WN,75,N403WN,82,75,59,34,27,OAK,LAX,337,5,18,0,,0,5,0,7,0,22
2008,1,5,6,928,900,1045,1020,WN,96,N751SW,77,80,56,25,28,OAK,LAX,337,8,13,0,,0,0,0,24,0,1
2008,1,5,6,659,700,828,815,WN,224,N235WN,89,75,53,13,-1,OAK,LAX,337,23,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2106,2000,2231,2120,WN,252,N259WN,85,80,54,71,66,OAK,LAX,337,17,14,0,,0,46,0,5,0,20
2008,1,5,6,849,830,1018,945,WN,304,N356SW,89,75,58,33,19,OAK,LAX,337,5,26,0,,0,0,0,25,0,8
2008,1,5,6,728,730,839,845,WN,367,N776WN,71,75,52,-6,-2,OAK,LAX,337,5,14,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1535,1500,1651,1615,WN,495,N237WN,76,75,59,36,35,OAK,LAX,337,7,10,0,,0,17,0,1,0,18
2008,1,5,6,1347,1300,1458,1415,WN,746,N412WN,71,75,57,43,47,OAK,LAX,337,6,8,0,,0,16,0,0,0,27
2008,1,5,6,NA,1730,NA,1845,WN,925,,NA,75,NA,NA,NA,OAK,LAX,337,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,5,6,1118,1030,1247,1145,WN,1031,N318SW,89,75,58,62,48,OAK,LAX,337,7,24,0,,0,0,0,25,0,37
2008,1,5,6,1417,1400,1534,1515,WN,1107,N466WN,77,75,56,19,17,OAK,LAX,337,6,15,0,,0,17,0,2,0,0
2008,1,5,6,1651,1600,1810,1715,WN,1671,N509SW,79,75,60,55,51,OAK,LAX,337,5,14,0,,0,28,0,4,0,23
2008,1,5,6,1733,1700,1838,1815,WN,2208,N675AA,65,75,51,23,33,OAK,LAX,337,4,10,0,,0,3,0,0,0,20
2008,1,5,6,1107,1100,1235,1215,WN,2733,N521SW,88,75,58,20,7,OAK,LAX,337,4,26,0,,0,0,0,13,0,7
2008,1,5,6,2031,1800,2148,1915,WN,3394,N301SW,77,75,54,153,151,OAK,LAX,337,12,11,0,,0,103,0,2,0,48
2008,1,5,6,1948,1900,2106,2015,WN,3939,N398SW,78,75,56,51,48,OAK,LAX,337,7,15,0,,0,2,0,3,0,46
2008,1,5,6,1623,1500,2126,2025,WN,699,N345SA,183,205,168,61,83,OAK,MCI,1489,4,11,0,,0,17,0,0,0,44
2008,1,5,6,756,755,1301,1320,WN,3320,N339SW,185,205,171,-19,1,OAK,MCI,1489,3,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,909,905,1453,1505,WN,79,N488WN,224,240,204,-12,4,OAK,MDW,1844,4,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1516,1425,2059,2025,WN,514,N705SW,223,240,206,34,51,OAK,MDW,1844,4,13,0,,0,24,0,0,0,10
2008,1,5,6,613,610,1200,1215,WN,792,N763SW,227,245,209,-15,3,OAK,MDW,1844,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1250,1210,1844,1815,WN,1136,N279WN,234,245,209,29,40,OAK,MDW,1844,3,22,0,,0,17,0,0,0,12
2008,1,5,6,1755,1715,2335,2310,WN,2091,N717SA,220,235,201,25,40,OAK,MDW,1844,9,10,0,,0,12,0,0,0,13
2008,1,5,6,1542,1445,1648,1555,WN,84,N644SW,66,70,51,53,57,OAK,ONT,361,5,10,0,,0,8,0,0,0,45
2008,1,5,6,1131,1115,1245,1225,WN,111,N692SW,74,70,57,20,16,OAK,ONT,361,4,13,0,,0,10,0,4,0,6
2008,1,5,6,2107,2000,2218,2115,WN,464,N272WN,71,75,53,63,67,OAK,ONT,361,4,14,0,,0,0,0,5,0,58
2008,1,5,6,1953,1705,2100,1820,WN,835,N698SW,67,75,53,160,168,OAK,ONT,361,3,11,0,,0,2,0,0,0,158
2008,1,5,6,NA,1245,NA,1400,WN,898,,NA,75,NA,NA,NA,OAK,ONT,361,NA,NA,1,A,0,NA,NA,NA,NA,NA
2008,1,5,6,1939,1850,2048,2005,WN,988,N615SW,69,75,52,43,49,OAK,ONT,361,4,13,0,,0,22,0,0,0,21
2008,1,5,6,843,845,950,1000,WN,991,N790SW,67,75,52,-10,-2,OAK,ONT,361,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,951,955,1105,1110,WN,2109,N222WN,74,75,53,-5,-4,OAK,ONT,361,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,730,730,845,845,WN,2808,N601WN,75,75,57,0,0,OAK,ONT,361,3,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1629,1540,1735,1655,WN,3765,N398SW,66,75,51,40,49,OAK,ONT,361,4,11,0,,0,15,0,0,0,25
2008,1,5,6,935,915,1121,1055,WN,286,N391SW,106,100,79,26,20,OAK,PDX,543,6,21,0,,0,20,0,6,0,0
2008,1,5,6,1912,1650,2045,1830,WN,430,N242WN,93,100,79,135,142,OAK,PDX,543,2,12,0,,0,104,0,0,0,31
2008,1,5,6,2025,1855,2159,2035,WN,687,N341SW,94,100,79,84,90,OAK,PDX,543,4,11,0,,0,26,0,0,0,58
2008,1,5,6,1956,1825,2131,2005,WN,1398,N329SW,95,100,80,86,91,OAK,PDX,543,4,11,0,,0,27,0,0,0,59
2008,1,5,6,1304,1215,1431,1355,WN,2011,N490WN,87,100,74,36,49,OAK,PDX,543,3,10,0,,0,23,0,0,0,13
2008,1,5,6,1734,1635,2019,1930,WN,753,N490WN,105,115,88,49,59,OAK,PHX,646,4,13,0,,0,0,0,0,10,39
2008,1,5,6,1400,1300,1656,1550,WN,933,N693SW,116,110,90,66,60,OAK,PHX,646,6,20,0,,0,27,0,6,0,33
2008,1,5,6,901,855,1148,1145,WN,1167,N778SW,107,110,80,3,6,OAK,PHX,646,7,20,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1900,1815,2138,2110,WN,1222,N451WN,98,115,80,28,45,OAK,PHX,646,6,12,0,,0,28,0,0,0,0
2008,1,5,6,1254,1125,1540,1415,WN,1686,N431WN,106,110,86,85,89,OAK,PHX,646,6,14,0,,0,31,0,0,0,54
2008,1,5,6,NA,1620,NA,1710,WN,662,,NA,50,NA,NA,NA,OAK,RNO,180,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,5,6,742,740,832,830,WN,2113,N613SW,50,50,33,2,2,OAK,RNO,180,6,11,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,NA,1255,NA,1345,WN,3502,,NA,50,NA,NA,NA,OAK,RNO,180,NA,NA,1,B,0,NA,NA,NA,NA,NA
2008,1,5,6,756,800,917,925,WN,612,N289CT,81,85,64,-8,-4,OAK,SAN,446,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1322,1250,1448,1410,WN,639,N459WN,86,80,73,38,32,OAK,SAN,446,5,8,0,,0,0,20,6,0,12
2008,1,5,6,1502,1430,1619,1550,WN,828,N692SW,77,80,61,29,32,OAK,SAN,446,5,11,0,,0,15,0,0,0,14
2008,1,5,6,1802,1700,1935,1825,WN,931,N400WN,93,85,63,70,62,OAK,SAN,446,19,11,0,,0,3,0,8,0,59
2008,1,5,6,1004,955,1139,1120,WN,1022,N486WN,95,85,75,19,9,OAK,SAN,446,3,17,0,,0,9,0,10,0,0
2008,1,5,6,1156,1140,1320,1305,WN,1065,N704SW,84,85,69,15,16,OAK,SAN,446,3,12,0,,0,0,0,4,0,11
2008,1,5,6,1824,1745,1935,1910,WN,1255,N772SW,71,85,60,25,39,OAK,SAN,446,3,8,0,,0,11,0,0,0,14
2008,1,5,6,1633,1550,1745,1715,WN,2525,N746SW,72,85,58,30,43,OAK,SAN,446,4,10,0,,0,11,0,0,0,19
2008,1,5,6,1647,1330,1811,1455,WN,2719,N423WN,84,85,72,196,197,OAK,SAN,446,3,9,0,,0,196,0,0,0,0
2008,1,5,6,1722,1620,1838,1745,WN,2884,N272WN,76,85,62,53,62,OAK,SAN,446,3,11,0,,0,0,0,0,0,53
2008,1,5,6,729,730,855,855,WN,2982,N652SW,86,85,65,0,-1,OAK,SAN,446,4,17,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,2205,2010,2324,2135,WN,3058,N224WN,79,85,63,109,115,OAK,SAN,446,6,10,0,,0,105,0,0,0,4
2008,1,5,6,1104,1040,1236,1205,WN,3590,N689SW,92,85,70,31,24,OAK,SAN,446,4,18,0,,0,0,0,31,0,0
2008,1,5,6,835,835,958,1000,WN,3843,N350SW,83,85,66,-2,0,OAK,SAN,446,4,13,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1503,1415,1650,1615,WN,237,N782SA,107,120,91,35,48,OAK,SEA,671,5,11,0,,0,17,0,0,0,18
2008,1,5,6,1212,1145,1421,1345,WN,256,N625SW,129,120,94,36,27,OAK,SEA,671,4,31,0,,0,10,0,9,0,17
2008,1,5,6,733,735,925,935,WN,859,N459WN,112,120,92,-10,-2,OAK,SEA,671,5,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1844,1655,2036,1855,WN,1071,N622SW,112,120,97,101,109,OAK,SEA,671,4,11,0,,0,14,0,0,0,87
2008,1,5,6,951,940,1151,1145,WN,1698,N679AA,120,125,98,6,11,OAK,SEA,671,6,16,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1404,1300,1639,1540,WN,125,N278WN,95,100,77,59,64,OAK,SLC,588,3,15,0,,0,0,0,0,0,59
2008,1,5,6,1018,1020,1259,1305,WN,729,N276WN,101,105,75,-6,-2,OAK,SLC,588,14,12,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1808,1640,2041,1920,WN,2282,N712SW,93,100,76,81,88,OAK,SLC,588,3,14,0,,0,24,0,0,0,57
2008,1,5,6,2055,1850,2219,2010,WN,80,N281WN,84,80,54,129,125,OAK,SNA,371,16,14,0,,0,0,0,4,0,125
2008,1,5,6,1659,1630,1811,1750,WN,105,N731SA,72,80,58,21,29,OAK,SNA,371,4,10,0,,0,6,0,0,0,15
2008,1,5,6,1040,1045,1151,1205,WN,747,N425LV,71,80,59,-14,-5,OAK,SNA,371,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,854,855,1011,1015,WN,799,N238WN,77,80,62,-4,-1,OAK,SNA,371,5,10,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1328,1220,1443,1340,WN,1854,N238WN,75,80,62,63,68,OAK,SNA,371,5,8,0,,0,43,0,0,0,20
2008,1,5,6,742,745,902,910,WN,2191,N299WN,80,85,61,-8,-3,OAK,SNA,371,4,15,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1426,1405,1544,1525,WN,3766,N451WN,78,80,65,19,21,OAK,SNA,371,6,7,0,,0,0,0,0,0,19
2008,1,5,6,1921,1810,2205,2125,WN,3402,N371SW,104,135,90,40,71,OAK,TUS,747,4,10,0,,0,10,0,0,0,30
2008,1,5,6,900,900,1229,1250,WN,128,N462WN,149,170,140,-21,0,OKC,BWI,1180,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1156,1200,1244,1250,WN,102,N688SW,48,50,36,-6,-4,OKC,DAL,181,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1007,1010,1055,1100,WN,1609,N359SW,48,50,36,-5,-3,OKC,DAL,181,4,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1658,1655,1744,1745,WN,1760,N315SW,46,50,35,-1,3,OKC,DAL,181,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1926,1830,1956,1905,WN,40,N324SW,90,95,75,51,56,OKC,DEN,495,7,8,0,,0,0,0,0,0,51
2008,1,5,6,1131,1130,1202,1205,WN,158,N398SW,91,95,77,-3,1,OKC,DEN,495,5,9,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,754,755,912,915,WN,215,N731SA,78,80,67,-3,-1,OKC,HOU,419,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1243,1245,1402,1405,WN,449,N512SW,79,80,70,-3,-2,OKC,HOU,419,3,6,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1631,1600,1748,1720,WN,940,N286WN,77,80,67,28,31,OKC,HOU,419,4,6,0,,0,5,0,0,0,23
2008,1,5,6,1840,1840,1957,2000,WN,3665,N525SW,77,80,66,-3,0,OKC,HOU,419,4,7,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1342,1340,1448,1425,WN,354,N646SW,186,165,156,23,2,OKC,LAS,987,21,9,0,,0,0,0,23,0,0
2008,1,5,6,1451,1455,1550,1600,WN,956,N611SW,59,65,48,-10,-4,OKC,MCI,313,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1852,1855,1954,2000,WN,1230,N793SA,62,65,51,-6,-3,OKC,MCI,313,3,8,0,,0,NA,NA,NA,NA,NA
2008,1,5,6,1047,1040,1150,1145,WN,1916,N515SW,63,65,50,5,7,OKC,MCI,313,4,9,0,,0,NA,NA,NA,NA,NA
